,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Florida ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,DaShawn Harden,34,.500,.500,.500,.000,3.3,8.8,6.2,0.0,4.6,0.0,11.1,24.0,97,98,
1,Raigyne Louis,34,.385,.333,.000,.267,13.1,17.6,15.5,23.4,0.0,2.5,10.7,25.0,92,102,
2,Danielle Ballard,27,.569,.571,.000,.143,4.1,22.2,13.6,31.4,11.6,6.2,16.8,30.0,104,72,
3,Sheila Boykin,21,.000,.000,.000,.000,5.3,9.5,7.5,7.3,0.0,4.0,0.0,2.2,77,106,
4,Anne Pedersen,15,.375,.375,.500,.000,0.0,13.3,7.0,0.0,0.0,0.0,42.9,21.1,44,105,
6,Ann Jones,21,.377,.286,.000,.286,15.9,14.3,15.0,8.6,0.0,0.0,20.2,21.3,81,105,
7,Rina Hill,17,.333,.333,.000,.000,6.5,0.0,3.1,10.0,0.0,0.0,25.0,10.7,71,114,
8,Akilah Bethel,15,,,,,0.0,6.7,3.5,0.0,0.0,5.6,,0.0,,107,
9,Jenna Deemer,13,.393,.286,.429,.571,0.0,0.0,0.0,0.0,0.0,0.0,18.6,37.5,73,114,
10,Jasmine Rhodes,3,,,,,0.0,33.3,17.5,0.0,17.4,0.0,100.0,15.1,0,54,
11,School Totals,200,.440,.410,.194,.179,30.6,60.0,46.1,38.5,13.0,10.4,18.0,100.0,83.1,94.8,
