,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Alabama State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Britney Wright,35,5,15,.333,2,7,.286,3,8,.375,1,1,1.000,4,2,6,0,1,0,3,2,14
1,Daniele Ewert,33,3,11,.273,2,7,.286,1,4,.250,2,2,1.000,0,5,5,3,2,0,3,4,9
2,Jasmine Peeples,28,3,9,.333,3,9,.333,0,0,,0,0,,2,2,4,0,0,3,4,4,6
3,Brittney Smith,20,0,2,.000,0,2,.000,0,0,,0,2,.000,1,0,1,0,2,0,5,0,0
4,Tabitha Bradshaw,13,1,3,.333,0,1,.000,1,2,.500,0,0,,1,1,2,2,0,0,2,0,3
6,Shamyiah Smith,21,0,1,.000,0,1,.000,0,0,,0,0,,0,2,2,3,1,0,4,1,0
7,Ashanti Spencer,15,5,8,.625,4,7,.571,1,1,1.000,1,2,.500,3,1,4,0,0,0,4,4,12
8,Kayla Tucker,11,1,4,.250,0,1,.000,1,3,.333,0,0,,0,0,0,0,0,0,2,2,3
9,Kayla Stephens,10,0,2,.000,0,2,.000,0,0,,0,0,,1,1,2,1,0,0,1,2,0
10,Mircale Mayo,9,0,1,.000,0,1,.000,0,0,,2,2,1.000,1,0,1,0,0,0,0,1,2
11,Adrianne Armstrong,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Kendra Fowler,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0,0
13,Jameka Holmes,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
14,Durriya Sampson,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,2,1,0
15,School Totals,200,18,56,.321,11,38,.289,7,18,.389,6,9,.667,13,14,27,9,7,3,32,22,49
