,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Boise State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brooke Pahukoa,38,9,12,.750,6,7,.857,3,5,.600,1,1,1.000,1,2,3,0,5,0,2,2,22
1,Yaiza Rodrigeuz,37,0,7,.000,0,2,.000,0,5,.000,0,0,,0,2,2,10,0,0,7,0,0
2,Deanna Weaver,29,4,12,.333,1,5,.200,3,7,.429,2,2,1.000,0,1,1,2,0,1,0,1,13
3,Miquelle Askew,25,3,7,.429,3,7,.429,0,0,,2,2,1.000,0,0,0,1,0,0,1,0,8
4,Camille Redmon,13,2,3,.667,2,3,.667,0,0,,1,2,.500,1,3,4,0,0,2,0,4,5
6,Shalen Shaw,22,4,9,.444,2,6,.333,2,3,.667,0,0,,2,4,6,0,0,0,1,5,10
7,Kinzi Poteet,12,0,1,.000,0,1,.000,0,0,,0,0,,0,3,3,0,2,0,1,1,0
8,Keiahnna Engel,11,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,3,0
9,Kayla Reinhart,10,1,3,.333,0,0,,1,3,.333,0,0,,0,2,2,0,0,0,0,0,3
10,Tonishia Childress,3,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,23,57,.404,14,32,.438,9,25,.360,6,7,.857,4,18,22,13,7,3,12,16,61
