,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Tennessee ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brooke Pahukoa,38,.882,.875,.417,.083,3.5,6.2,4.9,0.0,7.7,0.0,13.9,21.1,140,100,
1,Yaiza Rodrigeuz,37,.000,.000,.714,.000,0.0,6.4,3.4,47.0,0.0,0.0,50.0,21.0,40,117,
2,Deanna Weaver,29,.502,.458,.583,.167,0.0,4.1,2.2,15.8,0.0,2.8,0.0,24.6,107,117,
3,Miquelle Askew,25,.503,.429,.000,.286,0.0,0.0,0.0,8.8,0.0,0.0,11.3,19.7,94,121,
4,Camille Redmon,13,.633,.667,.000,.667,10.3,27.1,19.2,0.0,0.0,12.6,0.0,16.6,134,98,
6,Shalen Shaw,22,.556,.556,.333,.000,12.1,21.4,17.0,0.0,0.0,0.0,10.0,25.2,101,107,
7,Kinzi Poteet,12,.000,.000,.000,.000,0.0,29.4,15.6,0.0,9.7,0.0,50.0,9.2,0,81,
8,Keiahnna Engel,11,.000,.000,.000,.000,0.0,10.7,5.7,0.0,0.0,0.0,0.0,5.0,0,113,
9,Kayla Reinhart,10,.500,.500,1.000,.000,0.0,23.5,12.5,0.0,0.0,0.0,0.0,16.6,95,107,
10,Tonishia Childress,3,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0,121,
11,School Totals,200,.506,.482,.439,.123,13.3,52.9,34.4,56.5,10.1,6.1,16.6,100.0,88.4,104.3,
