,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,North Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Lindsey Lowrie,39,.394,.346,.923,.154,0.0,5.7,2.5,14.7,0.0,0.0,12.6,17.8,89,94,
1,Julie Forster,34,.274,.200,.000,.200,13.1,26.1,18.9,0.0,0.0,0.0,35.5,21.7,47,80,
2,Sarah Royals,32,.365,.250,.500,1.500,5.6,10.4,7.7,23.8,1.7,0.0,51.3,18.6,48,87,
3,Ebone Henry,27,.335,.267,.667,.200,6.6,8.2,7.3,59.0,4.1,0.0,10.9,29.6,89,83,
4,Keyana Williams,6,,,,,0.0,0.0,0.0,0.0,9.3,0.0,,0.0,,76,
6,Megan Craig,33,.600,.600,.000,.000,13.5,3.4,9.0,12.5,0.0,3.2,0.0,13.2,138,94,
7,Shereesha Richards,23,.438,.333,.000,1.500,19.3,14.5,17.2,0.0,4.8,0.0,28.7,26.5,76,77,
8,Margarita Rosario,6,.000,.000,.667,.000,0.0,18.5,8.2,100.0,9.3,0.0,0.0,21.8,51,64,
9,School Totals,200,.378,.320,.426,.361,42.2,55.6,48.1,82.4,9.7,2.6,22.7,100.0,75.0,81.9,
