,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Mississippi State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Anriel Howard,39,6,12,.500,6,9,.667,0,3,.000,9,9,1.000,4,10,14,3,1,3,3,4,21
1,Andra Espinoza-Hunter,38,3,8,.375,0,2,.000,3,6,.500,0,0,,0,1,1,3,0,0,2,1,9
2,Teaira McCowan,37,14,17,.824,14,17,.824,0,0,,2,6,.333,4,7,11,1,2,6,3,3,30
3,Jazzmun Holmes,37,2,8,.250,2,8,.250,0,0,,2,2,1.000,1,3,4,7,4,0,4,2,6
4,Jordan Danberry,34,8,14,.571,8,14,.571,0,0,,2,4,.500,0,5,5,3,3,2,4,1,18
6,Bre Scott,7,0,3,.000,0,1,.000,0,2,.000,1,2,.500,1,0,1,0,0,0,0,1,1
7,Jessika Carter,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
8,Myah Taylor,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Xaria Wiggins,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
10,Zion Campbell,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,33,62,.532,30,51,.588,3,11,.273,16,23,.696,10,27,37,17,10,11,17,12,85
