,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,California ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kianna Smith,39,9,14,.643,7,11,.636,2,3,.667,0,0,,1,3,4,8,1,0,3,2,20
1,Asha Thomas,38,6,14,.429,2,4,.500,4,10,.400,1,2,.500,0,3,3,2,1,0,1,1,17
2,Mikayla Cowling,34,3,9,.333,2,7,.286,1,2,.500,0,0,,0,5,5,2,1,1,3,3,7
3,CJ West,32,5,9,.556,5,9,.556,0,0,,4,6,.667,2,4,6,0,1,1,3,4,14
4,Penina Davidson,31,1,6,.167,1,5,.200,0,1,.000,0,0,,3,7,10,0,0,3,2,1,2
6,Jaelyn Brown,17,0,1,.000,0,0,,0,1,.000,0,0,,0,3,3,1,0,0,2,5,0
7,Alaysia Styles,5,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,2
8,Chen Yue,3,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,Mo Mosley,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,3,0
10,School Totals,200,25,56,.446,18,39,.462,7,17,.412,5,8,.625,6,25,31,14,4,5,14,20,62
