,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Virginia,68.3,0.447,7.8,24.2,0.136,100.0
1,California,68.3,0.509,19.0,25.0,0.089,91.2
