,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Nebraska ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Lindsey Moore,36,5,21,.238,5,15,.333,0,6,.000,2,2,1.000,3,3,6,2,1,0,4,1,12
1,Kaitlyn Burke,33,7,9,.778,7,9,.778,0,0,,0,0,,0,1,1,4,1,0,3,2,14
2,Emily Cady,33,3,4,.750,2,3,.667,1,1,1.000,3,3,1.000,4,6,10,0,0,2,3,3,10
3,Jordan Hooper,32,4,18,.222,4,10,.400,0,8,.000,3,3,1.000,3,6,9,0,0,1,1,0,11
4,Hailie Sample,13,0,0,,0,0,,0,0,,0,1,.000,1,2,3,1,1,0,0,1,0
6,Rebecca Woodberry,18,0,5,.000,0,2,.000,0,3,.000,0,0,,0,1,1,0,0,0,1,0,0
7,Tear'a Laudermill,15,0,1,.000,0,0,,0,1,.000,0,0,,0,3,3,0,1,0,3,4,0
8,Meghin Williams,14,1,2,.500,1,2,.500,0,0,,0,0,,1,3,4,0,0,2,0,2,2
9,Katie Simon,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Brandi Jeffery,3,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,School Totals,200,20,61,.328,19,42,.452,1,19,.053,8,9,.889,12,25,37,7,4,5,15,14,49
