,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jenn Wirth,29,.508,.333,.167,1.000,14.5,17.2,16.2,40.9,0.0,0.0,10.4,19.8,143,111,
1,Kayleigh Truong,29,.625,.625,.750,.000,7.3,0.0,2.7,20.4,0.0,0.0,42.9,14.4,92,116,
2,Jill Townsend,27,.614,.636,.273,.545,0.0,27.8,17.4,0.0,2.4,0.0,30.5,43.3,82,103,
3,Cierra Walker,27,.375,.375,1.000,.000,0.0,18.5,11.6,6.9,2.4,0.0,20.0,11.0,86,105,
4,LeeAnne Wirth,26,1.000,1.000,.000,.000,24.3,24.0,24.1,10.1,2.5,4.0,28.6,16.0,131,100,
6,Abby O'Connor,19,1.000,1.000,.750,.000,0.0,26.3,16.5,0.0,0.0,0.0,20.0,15.7,137,109,
7,Kaylynne Truong,18,.750,.750,.500,.000,0.0,13.9,8.7,42.8,0.0,0.0,66.7,19.9,75,112,
8,Melody Kempton,17,.333,.333,.000,.000,12.4,7.4,9.2,11.4,0.0,0.0,25.0,14.0,82,114,
9,Yvonne Ejim,6,.253,.333,.000,.667,70.2,0.0,26.1,0.0,10.9,17.5,0.0,38.5,80,77,
10,Anamaria Virjoghe,2,,,,,0.0,0.0,0.0,0.0,32.7,0.0,,0.0,,44,
11,School Totals,200,.606,.607,.357,.333,47.4,81.3,68.6,69.6,8.2,5.3,28.1,100.0,96.7,104.9,
