,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Syracuse ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Gabrielle Cooper,36,2,6,.333,0,0,,2,6,.333,0,0,,0,2,2,0,0,1,0,2,6
1,Miranda Drummond,35,5,13,.385,4,4,1.000,1,9,.111,0,0,,1,4,5,1,1,0,1,3,11
2,Digna Strautmane,33,3,4,.750,3,3,1.000,0,1,.000,0,0,,1,4,5,1,1,0,0,3,6
3,Tiana Mangakahia,29,6,18,.333,4,14,.286,2,4,.500,4,4,1.000,1,3,4,8,2,0,5,5,18
4,Amaya Finklea-Guity,14,3,6,.500,3,6,.500,0,0,,0,0,,1,3,4,0,0,0,1,1,6
6,Kiara Lewis,27,5,11,.455,5,10,.500,0,1,.000,3,5,.600,0,0,0,1,1,0,0,3,13
7,Maeva Djaldi-Tabdi,14,1,4,.250,1,4,.250,0,0,,0,0,,2,1,3,0,0,2,3,0,2
8,Emily Engstler,8,1,2,.500,1,2,.500,0,0,,0,0,,1,2,3,0,0,0,1,0,2
9,Kadiatou Sissoko,4,0,0,,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,2,0
10,Chelayne Bailey,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,26,64,.406,21,43,.488,5,21,.238,7,9,.778,7,19,26,12,6,3,11,19,64
