,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Iyanna Warren,37,.268,.154,.077,.308,2.9,9.4,6.5,18.6,1.5,0.0,21.3,26.9,46,113,
1,Brooklynn Fort-Davis,31,.200,.200,.100,.000,0.0,11.3,6.2,0.0,1.7,0.0,28.6,24.0,29,110,
2,Destiny Howell,24,.091,.091,.273,.000,4.5,10.9,8.1,0.0,2.3,0.0,21.4,31.0,16,110,
3,Krislyn Marsh,20,.000,.000,.000,.000,10.9,4.4,7.3,0.0,0.0,4.9,33.3,8.0,10,121,
4,Kaniyah Harris,16,.000,.000,.000,.000,0.0,5.5,3.0,0.0,0.0,0.0,50.0,6.6,0,120,
6,Marissa Steel,15,.000,.000,.000,.000,0.0,5.8,3.2,0.0,3.6,0.0,0.0,3.5,0,111,
7,Vanessa Udoji,12,.000,.000,.500,.000,0.0,7.3,4.0,0.0,9.0,0.0,33.3,13.3,0,97,
8,Kaiya Creek,11,.500,.500,.333,.000,0.0,7.9,4.4,0.0,4.9,8.9,25.0,19.3,72,104,
9,Gia Thorpe,9,.000,.000,.000,.000,0.0,19.4,10.8,0.0,0.0,10.9,0.0,23.6,0,104,
10,Aniya Wilson,8,.500,.500,.500,.000,0.0,10.9,6.1,0.0,0.0,0.0,50.0,26.5,45,115,
11,Anzhane Hutton,7,.000,.000,.000,.000,0.0,12.5,6.9,0.0,0.0,0.0,33.3,22.7,0,113,
12,Nia Nelson,6,.000,.000,.000,.000,0.0,0.0,0.0,83.8,0.0,0.0,66.7,26.5,6,126,
13,Nyla Cooper,5,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,104,126,
14,School Totals,201,.188,.157,.167,.074,10.8,43.5,28.9,25.0,9.5,7.3,26.4,100.0,28.4,106.8,
