,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Alyssa Thomas,38,.517,.353,.059,.647,13.2,28.7,20.2,18.0,3.0,0.0,18.6,32.3,105,105,
1,Lynetta Kizer,30,.509,.571,.000,1.143,16.7,20.2,18.3,10.5,0.0,0.0,8.7,17.6,110,118,
2,Anjale Barrett,26,.223,.188,.375,.250,7.7,0.0,4.2,28.0,6.6,0.0,36.0,24.4,46,113,
3,Kim Rodgers,11,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,75.0,16.6,0,130,
4,Diandra Tchatchouang,3,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0,131,
6,Dara Taylor,27,.253,.000,.667,.667,0.0,9.0,4.1,32.9,4.2,0.0,20.5,8.3,81,114,
7,Laurin Mincy,26,.481,.500,.667,.083,11.5,4.7,8.4,0.0,0.0,0.0,19.4,27.2,85,128,
8,Alicia DeVaughn,26,.360,.333,.000,.333,3.8,9.3,6.3,0.0,2.2,5.7,12.7,13.9,78,117,
9,Tianna Hawkins,10,.000,.000,.000,.000,0.0,12.1,5.5,0.0,0.0,0.0,0.0,4.6,0,123,
10,Natasha Cloud,3,.000,.000,1.000,.000,33.3,0.0,18.3,74.1,0.0,0.0,0.0,15.2,73,130,
11,School Totals,200,.411,.342,.281,.456,42.5,60.6,50.7,61.1,11.4,3.7,21.5,100.0,81.4,112.9,
