,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Louisville ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sam Fuehring,35,4,10,.400,3,7,.429,1,3,.333,0,0,,5,6,11,1,0,1,1,0,9
1,AD Durr,32,7,14,.500,4,5,.800,3,9,.333,7,7,1.000,1,3,4,5,2,1,3,2,24
2,Jazmine Jones,32,4,10,.400,4,10,.400,0,0,,2,2,1.000,2,0,2,4,2,0,2,0,10
3,Myisha Hines-Allen,30,8,15,.533,8,14,.571,0,1,.000,1,2,.500,3,2,5,3,2,0,2,2,17
4,Arica Carter,30,4,5,.800,3,3,1.000,1,2,.500,4,6,.667,1,1,2,0,2,0,1,2,13
6,Dana Evans,21,4,6,.667,4,5,.800,0,1,.000,0,1,.000,0,2,2,3,1,0,2,3,8
7,Bionca Dunham,9,1,3,.333,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,0,1,2
8,Kylee Shook,7,1,1,1.000,0,0,,1,1,1.000,0,0,,0,2,2,0,0,0,0,1,3
9,Jessica Laemmle,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Sydney Zambrotta,2,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0
11,School Totals,200,33,64,.516,27,47,.574,6,17,.353,14,18,.778,12,18,30,17,9,2,11,12,86
