,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Texas ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Sophie Cunningham,38,.581,.469,.500,.500,0.0,15.4,8.9,43.5,3.0,1.9,13.3,31.0,114,101,
1,Lindsey Cunningham,32,.250,.250,.500,.000,4.2,9.1,7.0,8.5,1.8,0.0,33.3,9.8,48,109,
2,Cierra Porter,27,.333,.333,.333,.000,4.9,14.5,10.4,10.2,4.2,0.0,62.5,15.5,34,100,
3,Jordan Frericks,22,.290,.200,.000,.800,18.2,8.9,12.8,25.6,0.0,6.7,22.8,20.8,71,110,
4,Morgan Stock,16,.250,.250,.833,.000,0.0,0.0,0.0,0.0,0.0,0.0,14.3,22.9,46,120,
6,Sierra Michaelis,16,.611,.611,.889,.000,0.0,24.4,14.1,0.0,0.0,0.0,18.2,36.0,89,100,
7,Juanita Robinson,15,.461,.250,.500,.750,0.0,0.0,0.0,20.0,3.7,0.0,15.8,22.0,93,111,
8,Bri Porter,9,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.6,0,119,
9,Kayla Michael,9,,,,,29.6,10.8,18.8,0.0,0.0,0.0,100.0,5.8,63,112,
10,Michelle Hudyn,6,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0,119,
11,Maddie Stock,5,1.282,1.500,1.000,2.000,0.0,19.5,11.3,0.0,11.2,0.0,0.0,19.7,263,81,
12,Lianna Doty,3,,,,,0.0,32.5,18.8,0.0,0.0,0.0,,0.0,,97,
13,Carrie Shephard,2,.000,.000,1.000,.000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,26.2,50,120,
14,School Totals,200,.466,.392,.549,.333,23.3,53.7,40.8,62.5,9.9,5.6,23.4,100.0,77.5,102.8,
