,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,North Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Ameryst Alston,39,.592,.523,.273,.318,3.0,8.3,5.8,19.8,2.4,0.0,7.4,31.5,118,107,
1,Kelsey Mitchell,39,.465,.420,.400,.160,3.0,13.9,8.7,27.0,1.2,0.0,10.1,34.7,94,108,
2,Alexa Hart,36,.885,.875,.000,.125,3.3,27.0,15.6,0.0,1.3,2.0,32.2,15.7,113,102,
3,Cait Craft,34,.505,.375,1.000,.500,0.0,9.5,5.0,0.0,2.8,0.0,0.0,6.5,106,106,
4,Asia Doss,23,.000,.000,.000,.000,0.0,9.4,4.9,5.4,2.1,0.0,50.0,4.0,25,108,
6,Shayla Cooper,25,.452,.444,.000,.222,0.0,8.6,4.5,18.8,5.7,0.0,16.8,21.6,84,99,
7,Lisa Blair,3,,,,,39.2,36.0,37.6,0.0,15.8,0.0,,0.0,219,66,
8,Amy Scullion,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,110,
9,School Totals,200,.548,.500,.290,.232,11.8,67.6,40.8,43.8,12.9,1.8,13.5,100.0,98.8,101.2,
