,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,UCLA ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Japreece Dean,38,3,17,.176,1,9,.111,2,8,.250,6,6,1.000,1,2,3,5,0,0,1,0,14
1,Michaela Onyenwere,35,10,22,.455,10,20,.500,0,2,.000,2,2,1.000,6,9,15,2,0,1,4,4,22
2,Lindsey Corsaro,33,6,8,.750,2,2,1.000,4,6,.667,2,2,1.000,0,4,4,4,0,1,1,4,18
3,Lajahna Drummer,33,4,8,.500,4,8,.500,0,0,,2,4,.500,3,4,7,1,2,1,2,4,10
4,Kennedy Burke,27,6,12,.500,5,10,.500,1,2,.500,6,8,.750,1,3,4,3,3,0,0,4,19
6,Kiara Jefferson,19,0,2,.000,0,0,,0,2,.000,0,0,,1,0,1,0,0,0,0,1,0
7,Lauryn Miller,12,2,4,.500,2,4,.500,0,0,,2,3,.667,3,1,4,0,2,1,1,3,6
8,Kayla Owens,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Shayley Harris,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Chrissy Baird,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,199,31,73,.425,24,53,.453,7,20,.350,20,25,.800,15,23,38,15,7,4,9,20,89
