,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,UCLA ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Rennia Davis,38,.590,.571,.214,.571,5.7,22.0,14.0,14.5,1.3,4.0,18.6,24.5,108,111,
1,Evina Westbrook,36,.274,.250,.500,.200,6.0,8.7,7.4,35.8,1.4,0.0,35.5,20.3,68,120,
2,Meme Jackson,33,.800,.800,.800,.000,0.0,3.2,1.6,18.3,1.5,0.0,16.7,7.9,146,123,
3,Mimi Collins,32,.504,.458,.167,.333,3.4,6.5,5.0,0.0,0.0,0.0,0.0,18.6,121,124,
4,Cheridene Green,18,.461,.500,.000,.750,12.0,29.1,20.6,0.0,0.0,0.0,0.0,12.8,113,112,
6,Kasiyahna Kushkituah,18,.623,.700,.000,.600,12.0,11.6,11.8,15.2,2.8,0.0,13.7,35.2,109,115,
7,Zaay Green,15,.400,.400,.000,.000,14.3,0.0,7.1,0.0,0.0,5.0,28.6,20.2,70,126,
8,Jazmine Massengill,7,.252,.200,.200,.400,46.1,29.9,37.9,0.0,0.0,0.0,14.5,42.5,71,111,
9,Rae Burrell,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,128,
10,School Totals,199,.501,.492,.231,.385,37.8,60.5,49.3,56.7,5.1,5.7,17.2,100.0,97.5,112.7,
