,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Sophie Brunner,32,.459,.389,.056,.444,14.7,23.1,18.4,32.8,1.8,0.0,4.4,34.0,114,105,
1,Reili Richardson,30,.669,.636,.364,.182,0.0,9.9,4.4,8.3,0.0,0.0,33.6,28.8,86,112,
2,Sabrina Haines,29,1.106,1.125,1.000,.750,0.0,0.0,0.0,0.0,0.0,0.0,36.1,13.9,123,114,
3,Kelsey Moos,27,.333,.333,.333,.000,4.4,27.4,14.6,0.0,4.2,0.0,25.0,7.2,64,98,
4,Quinn Dornstauder,22,.475,.400,.000,1.000,10.7,20.2,14.9,17.9,7.7,0.0,21.7,20.2,96,92,
6,Kianna Ibis,20,.360,.333,.000,.333,11.8,14.8,13.1,10.0,5.7,0.0,0.0,16.6,101,98,
7,Kiara Russell,20,.000,.000,.000,.000,0.0,7.4,3.3,25.0,0.0,0.0,0.0,9.7,47,113,
8,Robbi Ryan,15,.250,.250,.000,.000,15.7,19.8,17.5,37.5,0.0,0.0,0.0,12.9,107,110,
9,Jamie Ruden,3,.500,.500,.250,.000,39.2,0.0,21.9,0.0,0.0,0.0,20.0,80.5,96,113,
10,Sara Hattis,2,,,,,0.0,74.1,32.8,0.0,0.0,0.0,100.0,24.2,0,95,
11,School Totals,200,.496,.449,.186,.339,35.3,77.8,54.1,58.3,11.4,0.0,18.0,100.0,97.1,101.4,
