,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Arizona State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sophie Brunner,32,7,18,.389,7,17,.412,0,1,.000,6,8,.750,4,5,9,4,1,0,1,4,20
1,Reili Richardson,30,6,11,.545,4,7,.571,2,4,.500,2,2,1.000,0,2,2,1,0,0,6,2,16
2,Sabrina Haines,29,3,4,.750,0,0,,3,4,.750,3,3,1.000,0,0,0,0,0,0,3,3,12
3,Kelsey Moos,27,1,3,.333,1,2,.500,0,1,.000,0,0,,1,5,6,0,2,0,1,3,2
4,Quinn Dornstauder,22,2,5,.400,2,5,.400,0,0,,3,5,.600,2,3,5,2,3,0,2,4,7
6,Kianna Ibis,20,2,6,.333,2,6,.333,0,0,,1,2,.500,2,2,4,1,2,0,0,1,5
7,Kiara Russell,20,0,4,.000,0,4,.000,0,0,,0,0,,0,1,1,3,0,0,0,1,0
8,Robbi Ryan,15,1,4,.250,1,4,.250,0,0,,0,0,,2,2,4,3,0,0,0,1,2
9,Jamie Ruden,3,2,4,.500,2,3,.667,0,1,.000,0,0,,1,0,1,0,0,0,1,2,4
10,Sara Hattis,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,2,0
11,School Totals,200,24,59,.407,19,48,.396,5,11,.455,15,20,.750,12,21,33,14,8,0,15,23,68
