,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Caitlin Clark,36,.626,.594,.500,.313,0.0,21.0,11.4,35.2,2.8,0.0,14.2,27.7,120,93,
1,Monika Czinano,34,.578,.556,.000,.222,11.4,9.5,10.4,6.1,0.0,0.0,9.2,30.1,113,103,
2,Gabbie Marshall,34,.250,.250,.250,.000,0.0,6.4,3.5,3.9,3.0,0.0,0.0,5.5,67,97,
3,Kate Martin,32,.657,.563,.750,.500,4.0,10.1,7.4,18.3,3.2,3.3,17.0,17.3,126,93,
4,McKenna Warnock,26,.504,.409,.364,.364,5.0,37.4,22.6,12.4,2.0,0.0,13.6,26.7,100,89,
6,Tomi Taiwo,22,.583,.583,.500,.000,0.0,19.7,10.7,7.1,2.3,4.8,25.0,17.1,87,91,
7,Sharon Goodman,6,1.017,1.000,.000,1.000,0.0,18.0,9.8,0.0,0.0,0.0,0.0,11.3,219,101,
8,Logan Cook,5,,,,,0.0,21.6,11.8,25.8,0.0,0.0,100.0,9.4,47,99,
9,Megan Meyer,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,105,
10,Alexis Sevillian,1,1.500,1.500,1.000,.000,100.0,0.0,58.8,0.0,0.0,0.0,0.0,47.1,280,107,
11,School Totals,200,.591,.546,.354,.277,19.4,81.1,52.9,54.8,10.3,5.3,14.0,100.0,111.5,92.3,
