,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Iowa ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Caitlin Clark,36,8,16,.500,5,8,.625,3,8,.375,4,5,.800,0,7,7,7,2,0,3,2,23
1,Monika Czinano,34,10,18,.556,10,18,.556,0,0,,3,4,.750,3,3,6,1,0,0,2,2,23
2,Gabbie Marshall,34,1,4,.250,1,3,.333,0,1,.000,0,0,,0,2,2,1,2,0,0,1,2
3,Kate Martin,32,3,8,.375,0,2,.000,3,6,.500,4,4,1.000,1,3,4,4,2,1,2,2,13
4,McKenna Warnock,26,4,11,.364,3,7,.429,1,4,.250,4,4,1.000,1,9,10,2,1,0,2,4,13
6,Tomi Taiwo,22,3,6,.500,2,3,.667,1,3,.333,0,0,,0,4,4,1,1,1,2,2,7
7,Sharon Goodman,6,1,1,1.000,1,1,1.000,0,0,,1,1,1.000,0,1,1,0,0,0,0,0,3
8,Logan Cook,5,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,1,0
9,Megan Meyer,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
10,Alexis Sevillian,1,1,1,1.000,0,0,,1,1,1.000,0,0,,1,0,1,0,0,0,0,0,3
11,School Totals,200,31,65,.477,22,42,.524,9,23,.391,16,18,.889,6,30,36,17,8,2,12,15,87
