,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Central Michigan ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Molly Davis,39,7,19,.368,6,12,.500,1,7,.143,3,5,.600,0,6,6,3,5,1,1,3,18
1,Maddy Watters,36,2,6,.333,1,2,.500,1,4,.250,1,3,.333,1,5,6,0,1,0,4,0,6
2,Kyra Bussell,31,3,9,.333,1,5,.200,2,4,.500,0,0,,1,8,9,1,1,0,2,3,8
3,Micaela Kelly,27,7,14,.500,4,8,.500,3,6,.500,6,7,.857,1,2,3,3,0,0,1,3,23
4,Jahari Smith,22,3,5,.600,3,5,.600,0,0,,0,0,,2,2,4,1,0,0,1,5,6
6,Anika Weekes,18,1,7,.143,0,5,.000,1,2,.500,2,2,1.000,1,1,2,0,1,0,0,1,5
7,Kalle Martinez,18,1,3,.333,0,1,.000,1,2,.500,0,0,,0,0,0,0,0,0,0,1,3
8,Sophia Karasinski,10,1,2,.500,0,0,,1,2,.500,0,0,,1,1,2,2,0,0,2,1,3
9,School Totals,201,25,65,.385,15,38,.395,10,27,.370,12,17,.706,7,25,32,10,8,1,11,17,72
