,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Washington ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kelsey Plum,40,5,14,.357,2,7,.286,3,7,.429,4,4,1.000,1,3,4,3,1,0,1,4,17
1,Jazmine Davis,40,5,16,.313,3,7,.429,2,9,.222,4,6,.667,1,3,4,8,0,0,2,4,16
2,Aminah Williams,38,5,12,.417,5,11,.455,0,1,.000,3,5,.600,5,5,10,1,0,0,1,5,13
3,Talia Walton,31,6,14,.429,4,9,.444,2,5,.400,3,4,.750,0,4,4,1,0,0,0,4,17
4,Brianna Ruiz,19,1,3,.333,1,1,1.000,0,2,.000,0,0,,0,2,2,0,0,0,1,2,2
6,Chantel Osahor,26,5,9,.556,2,4,.500,3,5,.600,0,0,,1,4,5,4,1,1,1,1,13
7,Katie Collier,6,1,1,1.000,1,1,1.000,0,0,,0,0,,1,2,3,0,0,0,0,2,2
8,Alexus Atchley,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Khalia Lark,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
10,School Totals,200,28,69,.406,18,40,.450,10,29,.345,14,19,.737,9,23,32,17,2,1,6,23,80
