,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Oregon,60.1,0.339,19.3,37.8,0.071,70.0
1,Louisville,60.1,0.444,9.6,32.4,0.063,100.0
