,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Tennessee ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Natalie Novosel,37,.463,.375,.063,.313,0.0,11.1,6.0,29.2,2.9,0.0,5.2,25.7,108,85,
1,Becca Bruszewski,37,.546,.500,.000,.400,3.3,19.4,12.0,5.5,1.5,0.0,25.4,21.1,86,81,
2,Skylar Diggins,36,.669,.647,.471,.118,0.0,5.7,3.1,29.6,6.0,2.3,14.4,28.8,117,81,
3,Brittany Mallory,35,.641,.375,.500,2.000,3.5,5.9,4.8,14.4,3.1,0.0,21.0,13.5,124,89,
4,Devereaux Peters,17,.545,.600,.000,.600,14.3,18.1,16.3,13.1,0.0,0.0,32.2,27.2,81,84,
6,Natalie Achonwa,24,.500,.500,.000,.000,25.3,4.3,13.9,14.3,4.5,0.0,50.0,8.3,105,87,
7,Fraderica Miller,11,.000,.000,.000,.000,0.0,9.3,5.1,14.5,0.0,0.0,0.0,4.5,54,92,
8,Kaila Turner,3,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0,100,
9,School Totals,200,.549,.491,.196,.393,27.3,51.3,40.3,68.0,14.9,2.1,18.4,100.0,98.6,79.7,
