,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Maegan Conwright,36,.443,.455,.364,.273,0.0,5.1,2.3,14.2,1.6,0.0,19.6,20.7,91,101,
1,Leticia Romero,34,.656,.656,.063,.000,8.7,10.7,9.6,29.0,6.6,3.8,20.0,28.6,120,86,
2,Ivey Slaughter,34,.200,.200,.000,.000,13.1,5.3,9.6,4.4,5.0,3.8,50.0,14.3,39,91,
3,Adut Bulgak,28,.761,.714,.000,.857,15.9,26.0,20.4,0.0,0.0,0.0,17.2,20.2,139,101,
4,Brittany Brown,14,.500,.500,.000,.000,0.0,39.0,17.5,11.4,4.0,0.0,60.0,17.4,48,89,
6,Emiah Bingley,25,.354,.375,.125,.125,5.9,7.3,6.5,0.0,2.3,0.0,10.6,18.4,80,99,
7,Shakayla Thomas,15,.420,.400,.000,.400,19.8,36.4,27.2,0.0,0.0,8.6,0.0,19.1,113,94,
8,Shakena Richardson,8,.667,.667,.000,.000,0.0,22.7,10.2,27.8,0.0,0.0,40.0,30.4,86,101,
9,Lauren Coleman,3,,,,,0.0,0.0,0.0,0.0,18.8,0.0,,0.0,,62,
10,Morgan Jones,3,,,,,0.0,60.6,27.2,0.0,0.0,0.0,,0.0,,95,
11,School Totals,200,.526,.518,.105,.211,40.7,77.3,57.1,35.7,15.5,9.7,24.2,100.0,93.0,91.5,
