,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Arizona State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Katie Hempen,32,5,8,.625,2,2,1.000,3,6,.500,9,9,1.000,0,1,1,1,2,0,3,1,22
1,Sophie Brunner,31,4,7,.571,4,7,.571,0,0,,3,4,.750,1,7,8,2,0,1,4,2,11
2,Elisha Davis,30,1,2,.500,0,0,,1,2,.500,2,2,1.000,0,2,2,4,2,1,5,2,5
3,Promise Amukamara,26,5,11,.455,5,8,.625,0,3,.000,0,0,,0,0,0,2,3,0,1,5,10
4,Kelsey Moos,24,1,1,1.000,1,1,1.000,0,0,,1,2,.500,1,2,3,1,1,0,2,1,3
6,Peace Amukamara,21,1,1,1.000,0,0,,1,1,1.000,1,3,.333,0,2,2,1,3,0,2,0,4
7,Eliza Normen,13,2,4,.500,2,4,.500,0,0,,2,2,1.000,1,0,1,1,0,0,2,1,6
8,Arnecia Hawkins,12,1,2,.500,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,1,0,2
9,Quinn Dornstauder,11,1,7,.143,1,7,.143,0,0,,0,0,,2,0,2,0,0,0,2,3,2
10,School Totals,200,21,43,.488,16,31,.516,5,12,.417,18,22,.818,5,16,21,12,11,2,22,15,65
