,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Texas A&M ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Adaora Elonu,40,9,17,.529,9,17,.529,0,0,,5,5,1.000,2,5,7,1,1,2,2,2,23
1,Sydney Carter,37,0,4,.000,0,2,.000,0,2,.000,6,6,1.000,0,3,3,4,3,0,2,2,6
2,Tyra White,36,1,2,.500,1,2,.500,0,0,,1,2,.500,2,4,6,0,0,0,8,3,3
3,Kelsey Bone,25,3,12,.250,3,12,.250,0,0,,2,4,.500,5,5,10,3,0,0,1,2,8
4,Alexia Standish,19,2,5,.400,0,0,,2,5,.400,0,0,,0,0,0,1,1,0,3,2,6
6,Adrienne Pratcher,21,1,3,.333,1,1,1.000,0,2,.000,0,0,,0,2,2,6,0,0,1,2,2
7,Karla Gilbert,14,2,3,.667,2,3,.667,0,0,,1,1,1.000,0,2,2,1,0,0,0,1,5
8,Skylar Collins,8,3,3,1.000,3,3,1.000,0,0,,2,2,1.000,0,3,3,0,1,0,0,1,8
9,School Totals,200,21,49,.429,19,40,.475,2,9,.222,17,20,.850,9,24,33,16,6,2,17,15,61
