,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Texas A&M ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Lyndsay Harris,34,.596,.556,.667,.444,0.0,12.6,5.8,7.7,0.0,0.0,15.7,19.4,106,101,
1,C'eira Ricketts,34,.347,.269,.154,.231,0.0,8.4,3.9,21.4,3.5,0.0,12.3,24.8,76,95,
2,Ashley Daniels,25,.424,.250,.000,1.000,0.0,17.1,7.9,0.0,0.0,0.0,14.8,14.0,82,100,
3,Sarah Watkins,24,.388,.273,.091,.364,15.2,6.0,10.9,0.0,9.8,0.0,7.3,29.6,90,82,
4,Dominique Robinson,21,.791,.667,.000,1.000,23.1,6.8,15.6,23.5,2.8,4.8,31.6,15.6,129,95,
6,Quistelle Williams,31,.484,.500,.286,.071,7.8,27.6,16.9,0.0,3.8,0.0,17.2,29.1,82,88,
7,Calli Berna,22,.000,.000,.000,.000,0.0,13.0,6.0,36.4,5.4,0.0,0.0,2.4,109,89,
8,Keira Peak,9,.000,.000,1.000,.000,0.0,15.9,7.3,22.2,0.0,0.0,66.7,17.2,14,100,
9,School Totals,200,.454,.384,.250,.339,27.3,67.9,45.9,55.0,16.2,2.5,16.7,100.0,86.8,89.7,
