,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Adaora Elonu,40,.594,.529,.000,.294,7.1,15.2,11.5,8.3,1.5,4.8,9.4,28.3,117,89,
1,Sydney Carter,37,.438,.000,.500,1.500,0.0,9.8,5.3,20.6,4.8,0.0,23.1,12.5,96,87,
2,Tyra White,36,.508,.500,.000,1.000,7.9,13.5,10.9,0.0,0.0,0.0,73.5,16.2,31,96,
3,Kelsey Bone,25,.288,.250,.000,.333,28.6,24.2,26.2,29.6,0.0,0.0,6.8,31.6,85,91,
4,Alexia Standish,19,.600,.600,1.000,.000,0.0,0.0,0.0,12.5,3.1,0.0,37.5,22.5,70,94,
6,Adrienne Pratcher,21,.333,.333,.667,.000,0.0,11.5,6.2,59.9,0.0,0.0,25.0,10.2,99,96,
7,Karla Gilbert,14,.719,.667,.000,.333,0.0,17.3,9.4,18.7,0.0,0.0,0.0,13.1,157,94,
8,Skylar Collins,8,1.013,1.000,.000,.667,0.0,45.5,24.6,0.0,7.4,0.0,0.0,25.9,217,65,
9,School Totals,200,.521,.449,.184,.408,32.1,72.7,54.1,76.2,8.8,4.8,22.5,100.0,89.7,86.8,
