,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Saint Francis (PA),74.7,0.346,26.7,27.3,0.231,64.0
1,Maryland,74.7,0.44,24.3,52.8,0.328,93.3
