,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Alyssa Thomas,25,.672,.600,.000,.400,13.3,4.8,9.3,23.9,4.3,4.3,0.0,20.1,170,69,
1,Diandra Tchatchouang,25,.466,.500,.375,1.000,13.3,9.7,11.6,38.6,6.4,0.0,20.7,24.8,98,64,
2,Anjale Barrett,20,.917,.917,.667,.000,0.0,12.1,5.8,26.7,0.0,10.8,40.0,21.3,106,73,
3,Kim Rodgers,19,.360,.250,.667,.333,5.8,19.1,12.2,0.0,2.8,5.7,22.5,19.9,80,65,
4,Lynetta Kizer,17,.336,.300,.000,.400,32.7,28.5,30.7,0.0,3.2,6.4,7.8,32.0,94,60,
6,Laurin Mincy,22,.357,.357,.571,.000,10.1,11.0,10.5,9.4,0.0,0.0,22.2,17.5,82,78,
7,Alicia DeVaughn,20,.641,.500,.000,2.000,5.6,12.1,8.7,0.0,2.7,0.0,34.7,12.3,96,71,
8,Dara Taylor,20,.438,.000,1.000,1.500,0.0,12.1,5.8,17.4,8.0,0.0,60.1,17.7,50,58,
9,Tianna Hawkins,19,.380,.333,.000,.667,23.4,38.3,30.5,0.0,2.8,5.7,20.5,21.9,84,57,
10,Natasha Cloud,8,,,,,0.0,0.0,0.0,21.7,0.0,0.0,100.0,5.3,38,83,
11,Essence Townsend,3,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,28.4,0,83,
12,Sequoia Austin,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,83,
13,School Totals,200,.488,.440,.293,.500,52.8,72.7,62.3,52.2,16.0,16.2,24.3,100.0,93.3,64.0,
