,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,NC State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tra'dayja Smith,37,.571,.525,.650,.200,0.0,8.3,4.1,45.2,2.8,0.0,15.5,30.9,118,128,
1,Kyla McMakin,37,.443,.400,.550,.150,5.3,8.3,6.8,7.0,1.4,0.0,15.8,30.4,90,131,
2,Akila Smith,37,.314,.286,.000,.286,2.6,16.6,9.5,11.6,1.4,2.3,11.3,21.3,75,125,
3,Kennedy Calhoun,24,.000,.000,.500,.000,16.3,0.0,8.3,0.0,0.0,0.0,50.0,7.4,36,138,
4,Briana Johns,19,.504,.500,1.000,.333,5.1,5.4,5.3,0.0,0.0,4.5,0.0,16.1,124,133,
6,Adriana Shipp,17,.432,.333,.333,.333,28.7,0.0,14.7,0.0,0.0,0.0,0.0,9.0,137,138,
7,Anne-Hamilton Leroy,15,.404,.250,.000,.500,6.5,27.4,16.7,0.0,0.0,0.0,29.1,20.4,71,124,
8,Brooke Anya,12,,,,,0.0,34.2,16.7,0.0,0.0,0.0,,0.0,,120,
9,Milou Vennema,2,,,,,48.8,0.0,25.0,0.0,0.0,0.0,,0.0,233,138,
10,School Totals,200,.444,.399,.464,.232,36.6,53.8,45.0,39.1,5.3,4.3,15.5,100.0,89.5,126.3,
