,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Kansas ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Nerea Hermosa,39,.270,.250,.000,.167,0.0,10.2,4.8,0.0,0.0,6.4,7.2,18.2,53,114,
1,Digna Strautmane,38,.818,.818,.364,.000,9.2,10.5,9.8,6.7,5.9,4.4,21.4,18.9,126,102,
2,Lorela Cubaj,36,.444,.444,.111,.000,3.3,36.9,19.0,16.9,0.0,2.3,18.2,15.7,86,109,
3,Lotta-Maj Lahtinen,31,.292,.292,.500,.000,0.0,8.6,4.0,25.5,1.8,0.0,14.3,23.2,65,115,
4,Eylia Love,20,.321,.278,.333,.444,0.0,19.9,9.3,9.9,0.0,0.0,27.1,37.8,52,115,
6,Sarah Bates,16,.600,.600,1.000,.000,0.0,0.0,0.0,13.1,0.0,0.0,0.0,16.0,125,121,
7,Avyonce Carter,14,.625,.625,.500,.000,16.7,0.0,8.9,15.5,0.0,0.0,20.0,18.3,113,121,
8,Aixa Wone Aranaz,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,122,
9,Elizabete Bulane,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,122,
10,School Totals,199,.447,.444,.339,.097,17.6,70.0,42.2,45.8,7.0,12.5,16.7,100.0,81.7,108.5,
