,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jordan Walker,38,.278,.278,.444,.000,0.0,21.7,10.0,11.1,1.5,0.0,25.0,15.0,55,102,
1,Rennia Davis,37,.317,.235,.176,.235,8.1,3.2,5.8,6.5,3.0,0.0,5.1,25.4,82,107,
2,Rae Burrell,33,.615,.563,.375,.250,6.1,10.7,8.2,0.0,1.7,0.0,40.3,21.4,78,107,
3,Tamari Key,28,.443,.333,.000,.667,17.9,16.8,17.4,0.0,0.0,14.3,20.5,16.6,92,101,
4,Kasiyahna Kushkituah,25,.629,.714,.000,.286,4.0,18.8,10.8,0.0,2.2,4.0,27.6,20.7,91,99,
6,Jordan Horston,27,.386,.333,.250,.167,7.4,4.4,6.0,9.8,2.1,7.4,7.2,24.4,92,105,
7,Destiny Salary,6,.000,.000,.000,.000,0.0,58.8,27.0,0.0,9.3,0.0,0.0,15.8,0,66,
8,Tess Darby,6,.000,.000,1.000,.000,16.7,0.0,9.0,31.7,9.3,0.0,0.0,7.9,70,94,
9,School Totals,200,.401,.355,.226,.226,35.0,67.6,50.0,23.8,11.1,17.5,18.9,100.0,76.4,97.2,
