,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Tennessee ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jordan Walker,38,2,9,.222,1,5,.200,1,4,.250,0,0,,0,7,7,2,1,0,3,4,5
1,Rennia Davis,37,4,17,.235,4,14,.286,0,3,.000,4,4,1.000,3,1,4,1,2,0,1,4,12
2,Rae Burrell,33,4,8,.500,3,5,.600,1,3,.333,2,2,1.000,2,3,5,0,1,0,6,2,11
3,Tamari Key,28,2,6,.333,2,6,.333,0,0,,3,4,.750,5,4,9,0,0,4,2,1,7
4,Kasiyahna Kushkituah,25,5,7,.714,5,7,.714,0,0,,0,2,.000,1,4,5,0,1,1,3,2,10
6,Jordan Horston,27,4,12,.333,4,9,.444,0,3,.000,2,2,1.000,2,1,3,1,1,2,1,3,10
7,Destiny Salary,6,0,2,.000,0,2,.000,0,0,,0,0,,0,3,3,0,1,0,0,0,0
8,Tess Darby,6,0,1,.000,0,0,,0,1,.000,0,0,,1,0,1,1,1,0,0,1,0
9,School Totals,200,21,62,.339,19,48,.396,2,14,.143,11,14,.786,14,23,37,5,8,7,16,17,55
