,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Marquette,70.2,0.567,13.4,17.9,0.133,108.6
1,Texas A&M,70.2,0.5,9.3,36.6,0.083,111.4
