,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Sydney Wiese,40,.306,.250,.900,.300,0.0,7.7,3.6,31.6,5.7,0.0,34.6,22.3,64,108,
1,Jamie Weisner,35,.638,.600,.667,.533,3.9,8.8,6.2,8.8,0.0,0.0,17.8,33.1,111,119,
2,Deven Hunter,30,.716,.750,.333,.833,18.4,30.8,24.2,34.0,1.9,2.7,19.6,17.5,137,107,
3,Ruth Hamblin,29,.566,.571,.000,.286,4.8,15.9,10.0,0.0,0.0,8.4,20.2,17.5,92,112,
4,Ali Gibson,24,.719,.750,.667,.333,0.0,6.4,3.0,0.0,2.4,0.0,0.0,14.7,146,115,
6,Gabriella Hanson,20,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.9,0,121,
7,Marie Gulich,15,.500,.500,.000,.000,27.6,20.5,24.2,14.5,7.5,0.0,50.0,13.7,83,100,
8,Samantha Siegner,5,,,,,0.0,30.8,14.5,38.1,0.0,0.0,100.0,10.3,46,112,
9,Jen'Von'Ta Hill,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,122,
10,Kolbie Orum,1,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,0,122,
11,School Totals,200,.529,.500,.529,.392,31.0,65.4,47.3,61.9,11.3,8.2,22.9,100.0,90.1,107.0,
