,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Emily Ryan,39,.506,.429,.714,.571,3.1,7.9,5.7,26.8,5.8,0.0,18.6,13.6,117,102,
1,Lexi Donarski,37,.388,.273,.364,.364,0.0,5.5,3.0,14.9,0.0,2.4,19.0,21.0,83,115,
2,Ashley Joens,29,.596,.545,.318,.545,8.4,24.8,17.2,12.3,0.0,0.0,6.8,49.7,125,106,
3,Kristin Scott,24,.863,.833,.500,.333,10.1,21.4,16.2,0.0,2.4,7.2,0.0,14.1,187,100,
4,Kylie Feuerbach,15,.000,.000,.333,.000,8.1,0.0,3.7,0.0,0.0,0.0,25.0,13.1,19,119,
6,Madison Wise,36,.730,.786,.286,.571,13.5,19.9,17.0,5.7,0.0,0.0,25.5,16.1,119,109,
7,Morgan Kane,15,1.000,1.000,.000,.000,8.1,0.0,3.7,11.9,0.0,0.0,50.0,6.6,116,118,
8,Aubrey Joens,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,120,
9,Rae Johnson,1,.000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.3,0,120,
10,School Totals,200,.562,.518,.386,.491,33.3,61.5,48.6,48.0,7.1,6.5,14.6,100.0,112.9,107.1,
