,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Michigan State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Nia Clouden,39,4,9,.444,3,6,.500,1,3,.333,7,8,.875,2,4,6,1,0,0,2,1,16
1,Alyza Winston,31,5,14,.357,4,8,.500,1,6,.167,0,1,.000,0,0,0,3,1,0,1,4,11
2,Janai Crooms,21,3,4,.750,3,4,.750,0,0,,2,3,.667,0,3,3,4,1,0,1,1,8
3,Alisia Smith,16,4,6,.667,4,6,.667,0,0,,0,0,,0,2,2,0,0,0,0,3,8
4,Moira Joiner,16,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,1,1,2,1,0,1,2,4,5
6,Tory Ozment,27,3,7,.429,2,4,.500,1,3,.333,2,2,1.000,3,6,9,1,2,0,0,3,9
7,Julia Ayrault,22,3,9,.333,2,5,.400,1,4,.250,0,0,,2,2,4,1,0,2,0,3,7
8,Taiyier Parks,20,3,9,.333,3,9,.333,0,0,,3,7,.429,7,4,11,0,0,1,4,2,9
9,Kendall Bostic,5,1,3,.333,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,0,1,2
10,Mardrekia Cook,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,3,0
11,School Totals,201,28,63,.444,23,46,.500,5,17,.294,14,21,.667,15,22,37,11,4,4,11,25,75
