,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Connecticut,67.6,0.444,20.0,11.5,0.019,72.1
1,South Carolina,67.3,0.392,16.2,52.9,0.283,94.1
