,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Marquette ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Natisha Hiedeman,40,4,18,.222,3,10,.300,1,8,.125,4,4,1.000,1,5,6,2,1,1,2,2,13
1,Selena Lott,40,4,8,.500,3,3,1.000,1,5,.200,0,0,,3,5,8,0,5,1,1,0,9
2,Amani Wilborn,40,4,7,.571,4,5,.800,0,2,.000,0,0,,1,3,4,3,2,1,1,3,8
3,Lauren Van Kleunen,39,4,14,.286,4,14,.286,0,0,,2,2,1.000,4,5,9,5,2,0,3,0,10
4,Danielle King,31,2,7,.286,2,5,.400,0,2,.000,2,2,1.000,3,3,6,1,0,1,4,2,6
6,Allazia Blockton,30,5,13,.385,3,8,.375,2,5,.400,0,0,,0,1,1,0,0,0,2,3,12
7,Altia Anderson,3,0,0,,0,0,,0,0,,0,0,,2,1,3,0,0,0,2,3,0
8,Isabelle Spingola,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,225,23,68,.338,19,45,.422,4,23,.174,8,8,1.000,14,23,37,11,10,4,15,13,58
