,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Fairfield ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Callie Cavanaugh,40,3,8,.375,3,7,.429,0,1,.000,4,4,1.000,1,3,4,0,0,0,2,3,10
1,Rachel Hakes,34,2,4,.500,2,4,.500,0,0,,6,7,.857,1,3,4,5,1,0,9,5,10
2,Sydney Lowery,34,0,2,.000,0,1,.000,0,1,.000,2,2,1.000,0,4,4,1,2,0,5,2,2
3,Andrea Hernangomez,32,2,9,.222,2,7,.286,0,2,.000,1,2,.500,1,3,4,1,5,0,2,3,5
4,Lou Lopez Senechal,29,5,10,.500,3,8,.375,2,2,1.000,5,6,.833,0,5,5,0,2,0,2,4,17
6,Sam Lewis,15,1,5,.200,1,3,.333,0,2,.000,0,0,,0,1,1,0,0,0,0,0,2
7,Janelle Brown,11,2,4,.500,1,3,.333,1,1,1.000,1,2,.500,0,2,2,2,1,0,0,2,6
8,MacKenzie Martin,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Mimi Rubino,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Mackenzie Daleba,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Jocelyn Polansky,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,198,15,42,.357,12,33,.364,3,9,.333,19,23,.826,3,21,24,9,11,0,20,19,52
