,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Chloe Jackson,40,.465,.386,.227,.364,2.9,7.7,5.0,15.0,0.0,2.7,3.8,34.8,114,138,
1,Ayana Mitchell,40,.731,.700,.000,.200,20.6,7.7,15.0,0.0,3.2,0.0,8.4,15.6,153,131,
2,Raigyne Louis,38,.408,.367,.200,.133,3.1,28.3,14.0,27.8,5.0,2.8,0.0,21.9,116,115,
3,Khayla Pointer,18,.444,.444,.222,.000,0.0,0.0,0.0,0.0,3.5,0.0,0.0,26.2,105,134,
4,Jaelyn Richard-Harris,12,.000,.000,.500,.000,19.6,0.0,11.1,0.0,0.0,0.0,0.0,8.7,61,143,
6,Shanice Norton,23,.286,.286,.143,.000,0.0,6.7,2.9,7.1,0.0,0.0,0.0,16.0,79,139,
7,Yasmine Bidikuindila,12,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,200,143,
8,Raven Farley,9,,,,,0.0,17.1,7.4,0.0,0.0,12.0,,0.0,,130,
9,Jailin Cherry,8,.333,.333,.667,.000,29.4,0.0,16.7,0.0,0.0,0.0,0.0,19.7,107,142,
10,School Totals,200,.462,.420,.203,.174,38.2,50.0,43.3,35.7,9.5,8.1,2.6,100.0,109.5,123.8,
