,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Stanford ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kiana Williams,38,4,15,.267,0,4,.000,4,11,.364,1,2,.500,0,3,3,4,2,0,3,2,13
1,Anna Wilson,35,4,5,.800,1,2,.500,3,3,1.000,0,0,,0,4,4,3,2,1,2,0,11
2,Haley Jones,33,7,13,.538,5,10,.500,2,3,.667,1,1,1.000,0,5,5,2,1,0,3,1,17
3,Cameron Brink,27,4,6,.667,3,5,.600,1,1,1.000,3,6,.500,4,5,9,2,0,5,2,3,12
4,Lexie Hull,18,3,9,.333,2,7,.286,1,2,.500,1,3,.333,0,1,1,1,1,0,2,2,8
6,Francesca Belibi,15,2,4,.500,2,4,.500,0,0,,0,0,,3,1,4,1,0,0,3,2,4
7,Hannah Jump,12,0,2,.000,0,0,,0,2,.000,0,0,,0,2,2,1,0,0,0,0,0
8,Ashten Prechtel,11,2,3,.667,1,1,1.000,1,2,.500,0,0,,0,0,0,1,1,0,1,1,5
9,Lacie Hull,10,1,1,1.000,0,0,,1,1,1.000,0,0,,1,0,1,1,0,0,0,0,3
10,School Totals,199,27,58,.466,14,33,.424,13,25,.520,6,12,.500,8,21,29,16,7,6,16,11,73
