,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Clemson ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Simone Westbrook,37,11,20,.550,9,16,.563,2,4,.500,3,3,1.000,0,1,1,2,4,0,3,2,27
1,Danielle Edwards,37,10,17,.588,5,8,.625,5,9,.556,0,0,,1,7,8,1,1,0,2,1,25
2,Tylar Bennett,33,3,5,.600,3,5,.600,0,0,,0,0,,2,3,5,1,0,0,0,5,6
3,Kobi Thornton,28,0,5,.000,0,5,.000,0,0,,1,4,.250,1,3,4,1,1,1,0,2,1
4,Destiny Thomas,14,0,1,.000,0,0,,0,1,.000,0,0,,1,1,2,1,1,0,0,1,0
6,Aliyah Collier,25,6,16,.375,5,10,.500,1,6,.167,3,3,1.000,2,2,4,3,3,0,4,3,16
7,Chyna Cotton,14,0,0,,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,0,0
8,Keniece Purvis,7,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0
9,Camree Clegg,4,1,2,.500,0,1,.000,1,1,1.000,1,2,.500,0,1,1,1,0,0,1,0,4
10,Taylor Hosendove,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
11,School Totals,200,31,66,.470,22,45,.489,9,21,.429,8,12,.667,7,22,29,11,10,1,11,14,79
