,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Texas ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kianna Ibis,31,.722,.692,.154,.923,12.1,17.6,14.3,0.0,0.0,0.0,5.2,32.4,141,122,
1,Robbi Ryan,30,.302,.231,.154,.308,0.0,12.1,4.9,21.1,0.0,0.0,6.3,27.4,66,123,
2,Reili Richardson,29,.250,.250,.250,.000,0.0,18.8,7.7,19.1,1.9,0.0,20.0,9.0,61,118,
3,Courtney Ekmark,26,.101,.000,.250,.500,0.0,0.0,0.0,6.7,4.2,0.0,29.1,13.8,22,117,
4,Charnea Johnson-Chapman,14,.333,.333,.000,.000,0.0,13.0,5.3,0.0,0.0,0.0,40.0,18.6,37,123,
6,Kiara Russell,26,.900,.900,.400,.000,0.0,7.0,2.8,45.7,2.1,0.0,16.7,12.0,153,120,
7,Sophia Elenga,23,.600,.600,.000,.000,0.0,15.8,6.4,0.0,2.4,0.0,16.7,13.6,90,117,
8,Jamie Ruden,11,.293,.227,.545,.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3,60,126,
9,Bre'yanna Sanders,9,,,,,0.0,0.0,0.0,19.3,6.1,0.0,,0.0,217,113,
10,Eva Rubin,1,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1,200,126,
11,School Totals,200,.474,.424,.237,.339,9.4,54.5,27.8,56.5,8.2,0.0,11.6,100.0,89.0,116.4,
