,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brooke McCarty,35,.750,.750,.500,.000,5.2,32.1,21.2,19.0,1.6,0.0,33.3,21.1,116,87,
1,Ariel Atkins,34,.432,.333,.250,.333,10.7,14.7,13.1,18.2,0.0,0.0,12.7,22.8,116,93,
2,Lashann Higgs,29,.762,.750,.083,.083,6.3,8.6,7.7,5.6,0.0,0.0,7.4,22.8,154,94,
3,Jatarie White,25,.808,.750,.000,.500,7.3,15.0,11.9,5.0,0.0,0.0,17.0,11.6,150,93,
4,Joyner Holmes,20,.714,.714,.000,.000,9.1,25.0,18.5,7.4,0.0,0.0,22.2,22.1,121,91,
6,Sug Sutton,23,.500,.500,.167,.000,0.0,16.3,9.7,5.5,0.0,0.0,25.0,17.1,89,93,
7,Olamide Aborowa,11,1.006,1.000,.000,.250,66.1,34.1,47.1,0.0,0.0,8.1,40.3,33.2,120,82,
8,Jordan Hosey,9,.667,.667,.000,.000,0.0,13.9,8.2,0.0,0.0,0.0,0.0,16.4,151,92,
9,Jada Underwood,9,.339,.500,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,25.8,21.2,53,95,
10,Khaleann Caron-Goudreau,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,92,
11,Chasity Patterson,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,95,
12,School Totals,200,.656,.642,.167,.167,45.5,90.6,72.2,37.8,1.4,2.2,20.8,100.0,116.4,89.0,
