,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Texas ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brooke McCarty,35,6,10,.600,3,5,.600,3,5,.600,0,0,,1,9,10,5,1,0,5,1,15
1,Ariel Atkins,34,4,12,.333,4,9,.444,0,3,.000,4,4,1.000,2,4,6,5,0,0,2,1,12
2,Lashann Higgs,29,9,12,.750,9,11,.818,0,1,.000,1,1,1.000,1,2,3,1,0,0,1,2,19
3,Jatarie White,25,3,4,.750,3,4,.750,0,0,,2,2,1.000,1,3,4,1,0,0,1,2,8
4,Joyner Holmes,20,5,7,.714,5,7,.714,0,0,,0,0,,1,4,5,1,0,0,2,3,10
6,Sug Sutton,23,3,6,.500,3,5,.600,0,1,.000,0,0,,0,3,3,1,0,0,2,3,6
7,Olamide Aborowa,11,4,4,1.000,4,4,1.000,0,0,,1,1,1.000,4,3,7,0,0,1,3,2,9
8,Jordan Hosey,9,2,3,.667,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,0,3,4
9,Jada Underwood,9,1,2,.500,1,2,.500,0,0,,0,2,.000,0,0,0,0,0,0,1,1,2
10,Khaleann Caron-Goudreau,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,3,0
11,Chasity Patterson,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,200,37,60,.617,34,50,.680,3,10,.300,8,10,.800,10,29,39,14,1,1,17,21,85
