,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Samantha Logic,38,.393,.364,.182,.818,0.0,14.6,8.2,28.6,1.3,0.0,31.9,27.3,74,94,
1,Ally Disterhoft,36,.638,.643,.143,1.429,4.0,9.3,6.9,8.7,2.8,0.0,14.9,17.6,123,93,
2,Bethany Doolitte,34,.584,.500,.000,.375,25.2,16.3,20.2,5.7,3.0,6.8,5.1,27.3,137,85,
3,Whitney Jennings,34,.528,.444,.111,.333,4.2,3.3,3.7,14.0,0.0,0.0,16.2,17.1,111,100,
4,Melissa Dixon,31,.870,.800,.600,.800,0.0,17.9,10.1,4.9,0.0,0.0,0.0,10.3,194,96,
6,Kali Peschel,14,1.151,1.333,.667,.333,20.4,23.8,22.3,0.0,0.0,0.0,22.5,15.0,148,93,
7,Alexa Kastanek,8,.500,.500,.000,.000,0.0,55.6,31.3,40.0,6.3,0.0,0.0,11.8,142,70,
8,Chase Coley,5,.750,.750,.000,.000,0.0,22.2,12.5,100.0,0.0,0.0,0.0,37.9,155,95,
9,School Totals,200,.605,.570,.158,.579,35.7,75.0,57.8,56.7,7.6,5.8,15.2,100.0,111.4,88.6,
