,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Baylor ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kalani Brown,45,11,13,.846,11,13,.846,0,0,,5,5,1.000,4,5,9,1,0,5,1,2,27
1,Alexis Jones,41,5,16,.313,3,8,.375,2,8,.250,4,5,.800,0,4,4,7,0,0,5,4,16
2,Alexis Prince,41,3,9,.333,1,5,.200,2,4,.500,0,0,,0,5,5,1,0,2,1,3,8
3,Nina Davis,34,7,11,.636,7,11,.636,0,0,,4,6,.667,1,2,3,2,0,0,1,3,18
4,Kristy Wallace,26,3,5,.600,2,4,.500,1,1,1.000,2,2,1.000,1,3,4,4,0,0,7,5,9
6,Natalie Chou,18,2,4,.500,2,2,1.000,0,2,.000,0,0,,1,2,3,1,1,1,0,0,4
7,Beatrice Mompremier,13,1,1,1.000,1,1,1.000,0,0,,1,4,.250,1,3,4,0,0,2,2,2,3
8,Lauren Cox,7,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0
9,School Totals,225,32,60,.533,27,45,.600,5,15,.333,16,22,.727,9,24,33,16,1,10,17,19,85
