,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Creighton,71.0,0.509,9.1,19.4,0.293,107.0
1,Iowa,71.0,0.491,17.9,29.2,0.268,98.6
