,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Erin Boley,37,.846,.846,.462,.000,7.3,5.2,5.7,25.4,4.9,0.0,13.3,23.7,157,79,
1,Taylor Mikesell,34,.833,.833,.667,.000,0.0,11.3,8.3,0.0,1.8,0.0,70.0,17.2,39,80,
2,Nyara Sabally,31,.681,.667,.000,.083,0.0,15.5,11.4,23.6,1.9,6.2,19.4,29.1,122,74,
3,Sedona Prince,26,.863,.833,.000,.333,10.4,22.2,19.1,24.2,7.0,7.4,12.7,17.7,166,56,
4,Maddie Scherr,25,.200,.200,.200,.000,10.8,15.4,14.2,12.7,4.8,0.0,44.4,21.1,48,70,
6,Sydney Parrish,24,.339,.000,.500,1.000,11.2,12.0,11.8,6.2,2.5,0.0,14.8,16.5,95,78,
7,Taylor Chavez,13,1.500,1.500,1.000,.000,20.7,14.8,16.4,26.0,0.0,7.4,50.0,9.0,153,79,
8,Lydia Giomi,7,,,,,38.5,0.0,10.1,0.0,0.0,13.7,100.0,8.4,42,86,
9,Kylee Watson,2,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,200,94,
10,Angela Dugalic,2,,,,,0.0,48.1,35.4,0.0,0.0,0.0,100.0,29.2,0,53,
11,Arielle Wilson,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,85,
12,School Totals,202,.693,.667,.267,.156,40.0,64.3,57.9,55.6,16.4,14.3,30.3,100.0,100.0,70.1,
