,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,South Dakota ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Hannah Sjerven,39,6,19,.316,6,18,.333,0,1,.000,6,9,.667,8,4,12,1,3,0,4,2,18
1,Liv Korngable,39,6,10,.600,3,4,.750,3,6,.500,0,0,,1,1,2,1,3,0,5,2,15
2,Chloe Lamb,39,2,12,.167,1,6,.167,1,6,.167,1,3,.333,0,0,0,1,2,0,1,1,6
3,Maddie Krull,35,3,14,.214,2,10,.200,1,4,.250,0,0,,1,3,4,4,2,0,2,2,7
4,Jeniah Ugofsky,11,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0
6,Kyah Watson,24,0,7,.000,0,2,.000,0,5,.000,0,0,,3,0,3,2,3,0,1,2,0
7,Morgan Hansen,6,0,3,.000,0,2,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,1,0
8,Regan Sankey,1,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1
9,Allison Peplowski,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Natalie Mazurek,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
11,Claudia Kunzer,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Macy Guebert,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Aspen Williston,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
14,School Totals,199,17,65,.262,12,42,.286,5,23,.217,8,14,.571,15,9,24,9,13,0,14,10,47
