,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Vanderbilt ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jasmine Lister,37,1,11,.091,1,7,.143,0,4,.000,0,0,,0,4,4,2,0,0,5,0,2
1,Tiffany Clarke,31,6,12,.500,6,12,.500,0,0,,4,8,.500,1,1,2,1,1,0,2,3,16
2,Morgan Batey,29,0,3,.000,0,3,.000,0,0,,0,0,,1,1,2,0,0,1,3,3,0
3,Elan Brown,24,1,3,.333,1,2,.500,0,1,.000,1,2,.500,2,0,2,2,1,0,3,2,3
4,Christina Foggie,10,0,3,.000,0,1,.000,0,2,.000,2,2,1.000,0,2,2,1,0,0,1,1,2
6,Jasmine Jenkins,24,1,3,.333,0,2,.000,1,1,1.000,0,0,,0,1,1,1,1,0,3,2,3
7,Kendall Shaw,20,6,8,.750,6,8,.750,0,0,,0,0,,1,0,1,0,0,0,2,1,12
8,Heather Bowe,19,2,2,1.000,2,2,1.000,0,0,,2,2,1.000,0,1,1,1,0,0,1,1,6
9,Gabby Smith,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
10,Rayte'a Long,3,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
11,School Totals,200,17,45,.378,16,37,.432,1,8,.125,9,14,.643,5,10,15,9,3,1,20,14,44
