,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kaleena Mosqueda-Lewis,27,.736,.714,.286,.143,14.8,5.9,9.9,23.8,4.4,0.0,16.8,34.7,136,72,
1,Breanna Stewart,27,.586,.591,.273,.182,7.4,23.7,16.5,0.0,6.7,12.0,0.0,23.1,142,55,
2,Stefanie Dolson,26,.857,.857,.000,.000,23.1,36.9,30.8,20.3,4.6,4.2,41.7,24.2,103,62,
3,Caroline Doty,24,.333,.333,.667,.000,0.0,0.0,0.0,5.5,2.5,4.5,0.0,6.6,110,74,
4,Kelly Faris,21,1.000,1.000,.000,.000,0.0,30.5,16.9,27.0,2.9,0.0,33.3,7.5,145,69,
6,Bria Hartley,28,.367,.222,.111,.444,7.1,11.4,9.5,19.6,2.1,0.0,21.8,25.8,94,75,
7,Morgan Tuck,16,.502,.500,.200,.200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,123,82,
8,Moriah Jefferson,15,.500,.500,.000,.000,0.0,0.0,0.0,18.2,4.0,0.0,0.0,7.0,152,74,
9,Kiah Stokes,13,1.053,,,,46.2,36.9,41.0,19.2,0.0,0.0,0.0,3.5,225,74,
10,Heather Buck,3,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0,80,
11,School Totals,200,.595,.568,.203,.203,50.0,80.0,66.7,59.4,16.4,13.5,15.6,100.0,114.9,65.7,
