,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Florida State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brittany Brown,34,4,7,.571,4,7,.571,0,0,,0,0,,0,7,7,6,3,0,5,3,8
1,Leticia Romero,30,5,11,.455,4,6,.667,1,5,.200,1,2,.500,0,0,0,3,3,1,1,1,12
2,Imani Wright,28,5,9,.556,4,5,.800,1,4,.250,3,4,.750,0,1,1,0,2,0,1,3,14
3,Ivey Slaughter,26,3,5,.600,3,5,.600,0,0,,3,4,.750,3,5,8,1,1,2,4,2,9
4,Shakayla Thomas,23,10,20,.500,10,20,.500,0,0,,3,4,.750,4,10,14,0,1,0,1,0,23
6,Chatrice White,22,8,10,.800,8,10,.800,0,0,,3,4,.750,9,5,14,2,1,4,2,1,19
7,Nicki Ekhomu,14,0,2,.000,0,2,.000,0,0,,1,2,.500,0,0,0,1,0,0,0,1,1
8,Maria Conde,8,0,2,.000,0,2,.000,0,0,,0,0,,1,2,3,1,0,0,1,1,0
9,Ama Degbeon,7,0,2,.000,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,2,0,0
10,Nausia Woolfolk,4,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,2,0
11,Kai James,2,0,0,,0,0,,0,0,,1,2,.500,0,2,2,0,0,0,0,0,1
12,A'Tyanna Gaulden,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,2,0
13,School Totals,200,35,69,.507,33,60,.550,2,9,.222,15,22,.682,18,34,52,14,11,7,19,16,87
