,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Wake Forest,70.0,0.451,16.7,23.5,0.098,87.1
1,Oklahoma State,70.0,0.6,11.5,25.8,0.092,120.0
