,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Wake Forest ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jewel Spear,38,4,13,.308,1,4,.250,3,9,.333,0,0,,3,1,4,0,0,1,1,3,11
1,Gina Conti,37,3,10,.300,1,5,.200,2,5,.400,2,2,1.000,1,4,5,9,3,0,3,2,10
2,Ivana Raca,36,6,17,.353,5,11,.455,1,6,.167,0,0,,0,10,10,2,5,0,4,3,13
3,Christina Morra,33,8,14,.571,8,14,.571,0,0,,2,4,.500,1,2,3,0,0,0,2,0,18
4,Alexandria Scruggs,19,1,2,.500,1,1,1.000,0,1,.000,0,0,,1,1,2,0,0,0,1,0,2
6,Olivia Summiel,17,1,1,1.000,0,0,,1,1,1.000,0,0,,1,2,3,2,0,0,0,3,3
7,Kaia Harrison,9,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,2,0,2
8,DeMeara Hinds,5,0,1,.000,0,1,.000,0,0,,0,0,,0,3,3,0,0,0,0,0,0
9,Nevaeh Brown,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Aliah McWhorter,1,0,0,,0,0,,0,0,,2,2,1.000,1,0,1,0,0,0,0,0,2
11,Malaya Cowles,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
12,Mckenzie Maier,1,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
13,Elise Williams,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
14,School Totals,200,24,61,.393,17,38,.447,7,23,.304,6,8,.750,8,23,31,13,8,1,13,12,61
