,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,St. Bonaventure ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Mariah Ruff,35,1,8,.125,1,5,.200,0,3,.000,3,4,.750,1,8,9,3,1,1,1,2,5
1,Miranda Drummond,33,3,9,.333,0,4,.000,3,5,.600,3,4,.750,1,2,3,4,0,0,1,2,12
2,Emily Michael,29,0,1,.000,0,1,.000,0,0,,0,0,,0,2,2,0,1,0,1,0,0
3,Nyla Rueter,26,0,5,.000,0,2,.000,0,3,.000,0,0,,1,3,4,0,0,1,1,1,0
4,Katie Healy,18,3,14,.214,3,14,.214,0,0,,2,2,1.000,3,3,6,0,1,2,1,4,8
6,Gabby Richmond,17,3,7,.429,3,7,.429,0,0,,0,0,,1,1,2,0,0,0,0,3,6
7,Matea Britvar,15,3,7,.429,3,7,.429,0,0,,0,0,,1,1,2,0,0,0,1,3,6
8,McKenna Maycock,10,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,2,1,0
9,Keely Fresh,5,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
10,Kelcie Rombach,5,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
11,Imani Outlaw,4,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0
12,Erin Wood,3,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,School Totals,200,14,55,.255,10,42,.238,4,13,.308,8,10,.800,8,21,29,9,3,4,8,17,40
