,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Lamar ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kalis Loyd,38,6,13,.462,6,11,.545,0,2,.000,3,3,1.000,0,5,5,3,2,0,0,3,15
1,Jenna Plumley,38,3,11,.273,0,1,.000,3,10,.300,0,0,,0,7,7,4,3,0,7,5,9
2,Ashley Crawford,38,1,6,.167,0,1,.000,1,5,.200,2,4,.500,0,1,1,3,1,0,4,2,5
3,Darika Hill,34,3,12,.250,2,10,.200,1,2,.500,0,1,.000,1,4,5,0,1,0,4,1,7
4,Trashanna Smith,23,0,1,.000,0,1,.000,0,0,,1,2,.500,3,5,8,0,0,1,4,2,1
6,Danielle Heithoff,12,1,3,.333,1,3,.333,0,0,,0,0,,0,2,2,1,0,0,1,2,2
7,Brittney Williams,10,2,5,.400,2,4,.500,0,1,.000,0,0,,0,0,0,0,0,1,1,2,4
8,Jasmin Henderson,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Ang Green,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,200,16,52,.308,11,31,.355,5,21,.238,6,10,.600,4,24,28,11,7,2,21,17,43
