,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Texas ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tanesha Sutton,38,.576,.500,.500,.333,0.0,0.0,0.0,21.4,3.0,2.2,6.8,21.5,113,123,
1,Blanca Millan,34,.251,.231,.308,.154,3.4,7.4,4.6,0.0,3.3,2.5,12.6,25.9,48,120,
2,Julie Brosseau,29,.394,.385,.308,.154,0.0,0.0,0.0,21.1,2.0,0.0,17.8,32.3,68,126,
3,Fanny Wadling,29,.600,.600,.000,.000,0.0,25.9,8.1,0.0,2.0,0.0,16.7,11.5,95,120,
4,Dor Saar,24,.000,.000,.500,.000,0.0,0.0,0.0,8.3,0.0,0.0,50.0,9.2,10,131,
6,Parise Rossignol,17,.625,.625,.250,.000,0.0,0.0,0.0,0.0,3.3,0.0,20.0,16.3,94,123,
7,Kirsten Johnson,12,1.026,1.000,.000,2.000,9.5,20.8,13.1,0.0,0.0,0.0,0.0,8.7,223,126,
8,Kira Barra,5,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0,131,
9,Maddy McVicar,4,.862,1.000,.000,4.000,0.0,62.5,19.6,0.0,14.1,0.0,26.6,52.1,132,83,
10,Kelly Fogarty,3,.000,.000,1.000,.000,0.0,83.3,26.1,0.0,0.0,0.0,0.0,55.4,0,111,
11,Maeve Carroll,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,131,
12,Sierra Tapley,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,131,
13,Kat Williams,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,131,
14,School Totals,200,.438,.391,.345,.255,5.7,43.8,17.6,30.0,11.3,4.3,15.1,100.0,76.1,116.9,
