,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Texas ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ariel Atkins,25,7,8,.875,5,5,1.000,2,3,.667,0,0,,2,2,4,4,2,0,2,2,16
1,Brooke McCarty,24,2,3,.667,1,2,.500,1,1,1.000,2,2,1.000,0,7,7,2,0,1,1,1,7
2,Lashann Higgs,23,6,7,.857,5,5,1.000,1,2,.500,2,2,1.000,0,2,2,3,2,0,3,0,15
3,Jatarie White,20,7,10,.700,7,10,.700,0,0,,3,3,1.000,1,2,3,2,0,0,3,1,17
4,Joyner Holmes,20,4,8,.500,4,8,.500,0,0,,1,1,1.000,1,6,7,4,0,0,3,0,9
6,Sug Sutton,16,3,6,.500,2,5,.400,1,1,1.000,0,0,,0,3,3,1,0,0,1,0,7
7,Chasity Patterson,16,2,5,.400,1,4,.250,1,1,1.000,0,0,,1,4,5,0,0,0,1,1,5
8,Olamide Aborowa,16,1,4,.250,1,4,.250,0,0,,1,2,.500,2,3,5,2,0,1,2,1,3
9,Jada Underwood,16,0,1,.000,0,1,.000,0,0,,0,0,,0,4,4,1,0,0,0,2,0
10,Jordan Hosey,12,2,3,.667,2,3,.667,0,0,,0,0,,1,0,1,0,0,0,4,3,4
11,Khaleann Caron-Goudreau,12,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,4,0
12,School Totals,200,34,55,.618,28,47,.596,6,8,.750,9,10,.900,9,33,42,19,4,2,20,15,83
